Word,Frequency,PMI,R_Entropy,L_Entropy
雷丸,26,343.7422890437192,2.75,2.0
沉重,26,342.90399544770963,2.251629167387823,2.4679360295889174
精神,26,209.64333283634014,3.975418017913832,3.5465935642949384
筋急,26,191.93418268683882,3.454822399946607,3.734521664779752
减半,26,169.35340730592233,2.2516291673878226,3.044912733238944
贝母,25,2897.1383928571427,2.6416041678685933,2.2359263506290326
将息,25,766.185360094451,3.4548223999466066,4.316827716832514
泄痢,25,442.25091999454816,3.2210972500579564,2.9995812306460645
食顷,25,415.2327753890254,3.521640636343319,2.424835634986198
振寒,25,399.1432332029424,2.7219280948873625,3.767894147619623
骨髓,25,375.13815667776544,3.2359263506290334,3.8442328987631913
面黑,25,183.3341808484191,2.5306390622295662,2.4662478973127313
炙令,25,179.09332759315373,2.908493070364558,2.8954238702803163
更捣,25,137.43540763079426,3.016875695766564,2.6535442970305683
肠胃,25,119.71602082341786,2.353533948577482,3.8924071185928755
猪肉,25,89.6736171565173,3.378783493486176,3.044912733238945
更作,25,80.65249379843806,2.94770277922009,2.0201866968442483
横纹,24,6831.147368421052,3.221928094887362,3.272055208874201
深师,24,3575.531680440771,3.327484781955842,2.584962500721156
藿香,24,1691.6493971977843,2.058813890331201,2.0
终身,24,785.0310483870968,2.0825518169307426,3.459431618637298
泪出,24,767.0910165484634,2.2359263506290326,3.321928094887362
湿痹,24,468.71756598152217,3.2516291673878226,2.927798970294786
大敦,24,260.7679209744255,2.6464393446710153,2.0349409139562287
客热,24,117.518908640932,3.3927474104487847,3.176110251517254
夏月,24,84.9290767959823,4.334962500721156,2.774397470347699
饴糖,23,8329.272879464286,2.950212064914747,2.6464393446710153
密封,23,3068.6794819078946,3.2927701939369904,3.121928094887362
猪胰,23,2153.832178932179,3.4100993267336737,2.725480556997868
挟脊,23,1577.1404268808114,2.9870900416203345,3.4565647621309536
相搏,23,1466.2138506876229,2.584962500721156,3.425118550357138
期门,23,1152.7247943777272,2.5,2.0
舌本,23,564.6751030908334,2.60623892865339,3.2359263506290334
咳唾,23,501.00889500537056,2.827819531114783,3.5068905956085183
内廉,23,433.26096863615913,2.4508257945180882,3.3263604079526936
引腰,23,351.16829004329,2.0311836644228602,2.8138461086383852
脾俞,23,275.66824268168807,2.9139770731827523,2.4508257945180882
太过,23,206.07419526304525,2.495602923729013,3.007196489685618
气衰,23,169.8922896558004,2.4116022179746714,2.7792553760679404
火烧,23,149.40997997998,3.221097250057956,3.4632805178108104
更煎,23,113.31741814013165,2.463458298648303,2.6384600665861564
枣膏,23,106.05638176172577,2.5724312513221195,3.188721875540867
汁洗,23,104.61798390714365,2.4305946180235423,2.6978458230844113
鸠尾,22,16270.197150997152,2.1258145836939115,2.4416298737872246
瓜蒂,22,8681.72575250836,2.41379956460568,2.584962500721156
营卫,22,7416.674285714285,2.967064753975466,2.5566567074628237
瞳子,22,439.29532307692307,3.4182958340544896,3.1556390622295662
冬瓜,22,355.30194360799345,2.3749589477025563,2.2359263506290326
平复,22,220.09631942035688,2.75,3.5944656369614516
积年,22,212.7037037037037,2.7463840917077524,3.274397470347699
干燥,22,178.1075099800399,3.2516291673878226,3.0823281368584294
针刺,22,161.8351620947631,3.4037016960573485,2.6464393446710157
赤色,22,97.14294073620466,3.09306920777189,3.497155802575668
偏风,22,96.77748178274868,2.0049355947431313,2.5724312513221195
吐利,22,86.89651856360317,2.751629167387823,3.384183719779189
蛴螬,21,61805.619047619046,3.625,2.5216406363433186
忧恚,21,7821.02668579627,3.3927474104487847,3.459431618637298
荆沥,21,2429.2582887700537,2.7898980954642867,2.3709505944546683
蜀漆,21,1347.319723183391,2.8150724101159437,2.5219280948873624
变蒸,21,869.2523918867203,3.281373409411991,2.7534343861887853
疔肿,21,830.3764928101389,2.9995812306460645,3.614369445886757
闷乱,21,637.797542997543,3.0957952550009344,3.8365916681089787
醇酒,21,566.8825107630873,3.787143960698138,2.771782221599798
烦疼,21,377.77239085239086,2.113283334294875,2.0687942075658454
麻油,21,371.74410801963995,2.8153337792923416,2.155221528859512
遍身,21,246.97606016672708,3.6402239289418516,3.373557262275185
乳痈,21,156.65607972963653,3.180832987205441,2.396782221599798
肺痈,21,154.74563973293365,2.260820318171659,2.362355971203013
洗疮,21,129.32868015487398,2.8731406795131336,3.2639334294856344
延年,20,1638.7853535353536,2.4182958340544896,2.8464393446710154
金牙,20,1363.4308524607384,2.474601752714581,2.2312702546075758
项强,20,892.4999140450404,3.0957952550009344,2.0419460322060456
六畜,20,587.3065001470621,3.921928094887362,3.584962500721156
经络,20,471.95301989018583,3.5465935642949384,3.027169118440619
寒暑,20,465.28696899085855,3.3927474104487847,3.3371753411230767
变成,20,325.30496133939874,3.9976702764876113,3.0220552088742
留饮,20,246.5462350885191,3.09306920777189,2.751629167387823
上星,20,146.71210733945992,2.6416041678685933,2.6416041678685933
产妇,20,144.36067980602394,3.6901165175936654,3.3927474104487847
消尽,20,123.1923839896732,2.321928094887362,3.0031125421592044
筋骨,20,102.72239458022034,3.640223928941852,3.875
内外,20,90.755246026585,3.5068905956085183,3.773557262275185
主疟,20,88.79510159403435,3.794653473544342,2.2516291673878226
丹毒,20,82.49181703201367,2.977217001462482,3.2414460711655217
瘾疹,19,25687.960416666665,3.1395722619867223,2.8522170014624826
支沟,19,5314.750431034483,2.0,2.321928094887362
绕脐,19,3139.85765215177,2.800044618479009,2.9219280948873623
颈项,19,2972.928511151296,3.1496734471867414,3.0220552088742005
苦瓠,19,1759.8260186969244,3.375,2.521640636343318
仰卧,19,1121.1839963628097,2.855388542207534,2.751629167387823
狂言,19,847.2631759774617,2.606238928653389,2.725480556997868
泽漆,19,664.2006571859513,3.0269868333592873,2.4193819456463714
阴痿,19,267.47843724239664,2.345851989338261,3.702819531114783
劳损,19,253.30171740827478,3.2516291673878226,3.321104330578489
腰脚,19,223.0825915472572,2.9735572622751847,3.577819531114783
学人,19,220.81341332378224,3.378783493486176,2.321928094887362
卒死,19,151.35048117052094,2.4193819456463714,3.366091329119192
中府,19,81.81096233976486,2.0,2.5216406363433186
洞泄,18,2252.243709630772,2.0,3.521640636343319
竹筒,18,2011.236570247934,2.696199049814856,3.2402239289418517
承浆,18,1840.148393194707,2.521640636343318,2.321928094887362
筋挛,18,861.5135334464194,2.9219280948873623,3.0957952550009344
增损,18,825.414217071792,3.182005814760214,3.057476076289932
淋沥,18,742.8465500794913,2.6416041678685933,2.53414684380524
肺痿,18,608.7795497185741,2.2221915755066783,3.057476076289931
孔穴,18,391.88345410628017,3.4182958340544896,3.75
耳鸣,18,329.12380254705283,3.773557262275185,3.0220552088742005
黑色,18,191.94291629695357,3.121928094887362,3.3248629576173574
云母,18,166.3428742310321,2.725480556997868,2.2516291673878226
面色,18,93.73956377293081,3.6901165175936654,2.807354922057604
面青,18,86.432470828493,2.950212064914748,2.8453509366224368
蜣螂,17,68100.63580246913,3.418295834054489,2.4056390622295662
虾蟆,17,64516.3918128655,2.845350936622437,3.1898980954642866
魂魄,17,13157.189028026238,3.292770193936991,2.913977073182752
遁尸,17,7835.442471590909,2.251629167387823,2.7192945256669794
荣卫,17,6566.847023809524,3.238901256602631,3.0
蛔虫,17,2506.7718700295386,2.845350936622437,2.7898980954642876
粟米,17,2122.61721981722,2.5949066182439395,2.699513850319966
喜怒,17,1230.3226274116205,2.692380602454975,2.9477027792200903
炭火,17,1225.8114444444445,2.202819531114783,2.6464393446710157
万物,17,868.6852755905512,3.0306390622295662,2.0
肛门,17,800.8931397459165,3.3248629576173565,2.913977073182752
轻重,17,534.4719618244798,2.94770277922009,2.9995812306460645
外侧,17,480.2709067955248,2.197159723424149,2.609850166028943
脊强,17,437.6682270797794,3.180832987205441,2.403677461028802
胸膈,17,383.3056424153985,2.6535442970305683,3.3248629576173574
酢和,17,304.54942719116633,2.6384600665861564,2.474601752714581
掌后,17,267.709366658578,2.7534343861887853,2.5967916319816364
横骨,17,228.24195216815625,2.873140679513133,2.4591479170272446
九窍,17,218.9470310391363,2.845350936622437,3.09306920777189
胸背,17,172.06786137625554,3.2402239289418517,3.2776134368191165
青黑,17,167.14850840113328,3.121928094887362,3.3248629576173574
大都,17,150.34584591064262,2.521640636343318,2.807354922057604
消谷,17,139.38915316339745,2.9219280948873623,2.5219280948873624
里急,17,130.76096953893565,2.321928094887362,2.9312089489103235
牛乳,17,128.2497849387366,3.378783493486176,2.94770277922009
脉紧,17,127.25126590308777,2.9312089489103235,2.521640636343318
久久,17,99.88504300588501,2.9398290174664026,2.0
乌麻,17,87.42266333848409,3.1068905956085184,3.0220552088742
射工,16,10715.52528379773,2.4416298737872246,3.085055102756477
徐徐,16,9013.319444444445,3.75,3.1219280948873624
关格,16,3731.660017969452,3.121928094887362,3.334679141051595
伏兔,16,3595.3407202216067,2.94770277922009,3.0220552088742005
疝瘕,16,2924.8856338028168,2.2516291673878226,3.584962500721156
浸淫,16,2544.937254901961,2.8729055953200557,3.121928094887362
玉泉,16,1414.8172775582505,2.8731406795131336,2.495602923729013
狂走,16,1152.5523365523366,2.9312089489103235,2.521640636343318
鼠屎,16,1020.375786163522,2.7395722619867224,2.2359263506290326
布裹,16,874.0188552188553,3.323231428797621,2.751629167387823
别研,16,808.9866770549279,2.845350936622437,2.6416041678685933
内侧,16,385.6610024699612,2.6416041678685933,2.9834585933443494
鼻塞,16,360.2513314251019,2.94770277922009,2.5849625007211556
青布,16,350.3861780387393,3.6644977792004623,2.9312089489103235
产难,16,238.1391679280767,2.725480556997868,2.1967916319816365
唇口,16,201.43840453187445,3.25,2.807354922057604
槐子,16,194.80945590994372,2.8453509366224368,2.725480556997868
斗浸,16,181.3494480927763,3.3232314287976203,2.021782221599798
马通,16,147.75933515482697,2.375,2.355388542207534
病源,16,120.41591575919934,3.277613436819116,2.873140679513133
欲呕,16,118.76315638975626,2.584962500721156,3.0957952550009344
卫气,16,114.80919946926139,2.403677461028802,2.9219280948873623
数数,16,82.40618402882494,2.931208948910323,2.94770277922009
斟酌,15,60088.7962962963,3.4677201004745006,2.6612262562697895
交接,15,4450.004571428572,2.807354922057604,3.7735572622751845
脱肛,15,4232.341304347826,2.120952031026403,3.0269868333592873
颊车,15,3108.0411877394636,2.446439344671015,2.9219280948873623
遗尿,15,2876.5913120567375,2.2516291673878226,3.2516291673878226
东向,15,2228.5679945054944,2.0930692077718898,2.5032583347756456
历节,15,2112.4967447916665,2.6455933144511468,2.2810361125534233
尸疰,15,1257.0228564049587,2.94770277922009,3.1219280948873624
谷道,15,391.60756310972545,2.739572261986723,2.6384600665861555
衄血,15,385.4515036924113,2.2221915755066783,2.4193819456463714
桃花,15,359.3349944629014,2.9219280948873623,3.321928094887362
牛屎,15,259.4175727534378,2.4996981431844145,2.1258145836939115
温覆,15,250.11266700924975,2.663532754804255,2.0
柏叶,15,240.69393961872265,2.0,2.0
喘逆,15,222.75990297260807,2.9219280948873623,3.0220552088742
葵根,15,212.68046755516713,3.3248629576173574,3.0
见鬼,15,209.90134983612214,2.321928094887362,2.9689185639620974
饱食,15,181.19248380612018,2.725480556997868,3.459431618637298
过度,15,136.86786881788464,2.2359263506290326,3.378783493486176
常须,15,126.05306606064137,3.8073549220576055,2.0
产乳,15,118.51833589013076,2.7321588913645707,2.2359263506290326
赤黑,15,93.26803679218166,3.0220552088742005,3.085055102756477
止渴,15,82.55355507310288,2.2516291673878226,2.4056390622295662
新生,15,80.76786173593422,3.6644977792004623,2.5
瘭疽,14,5685.498122653316,2.751629167387823,2.359879028736861
胪胀,14,3516.03173374613,3.0957952550009344,3.0
眼暗,14,3268.1388489208634,2.5219280948873624,2.1609640474436813
任意,14,2064.8695454545455,2.8731406795131336,2.0
善忘,14,1421.374530663329,2.321928094887362,3.188721875540867
种种,14,1126.5950771901544,3.5465935642949384,3.277613436819116
鼻衄,14,1124.0861119703063,3.0,3.121928094887362
曾青,14,987.0635015481558,2.584962500721156,2.321928094887362
太仓,14,932.2210137492305,2.75,2.2810361125534233
泄注,14,528.0996279934899,2.0,2.6416041678685933
风痱,14,513.2139185448794,2.353533948577482,2.6535442970305683
虚乏,14,350.8292852453952,2.503258334775646,2.725480556997868
肩息,14,337.1215584415584,2.807354922057604,3.0
马屎,14,334.81080483490564,3.0957952550009344,2.4591479170272446
涎出,14,265.16726497971575,2.9477027792200903,3.0957952550009344
猪屎,14,173.15467886411284,3.084962500721156,2.5032583347756456
多唾,14,169.3273072908901,2.2516291673878226,2.9477027792200903
疮孔,14,138.7003236443576,2.2221915755066783,3.3248629576173574
洪大,14,121.00026636123911,2.321928094887362,2.4508257945180882
服饵,14,109.77509545212895,3.251629167387823,3.584962500721156
鱼肉,14,108.54815142264889,2.807354922057604,2.2221915755066783
尽更,14,103.12394724296838,2.192005835492107,2.725480556997868
咽肿,14,102.77514960238007,2.94770277922009,2.5032583347756456
酒浸,14,91.70158262344059,3.0269868333592873,2.6464393446710153
华佗,13,29601.63859649123,2.8553885422075336,2.807354922057604
射罔,13,9730.64244521338,2.94770277922009,2.2516291673878226
牙齿,13,1142.1467542137684,3.0220552088742,2.8464393446710154
始觉,13,693.4462436297879,3.085055102756477,2.0
洗浴,13,686.7850048844025,2.584962500721156,2.845350936622437
净洗,13,532.7397701439758,2.9219280948873623,3.169925001442312
阴囊,13,234.0147846106904,2.3709505944546687,2.75
开口,13,183.08702445799605,2.807354922057604,3.188721875540867
空青,13,178.09913551969095,2.584962500721156,2.0
发落,13,160.08476280834915,2.251629167387823,3.2516291673878226
雄鸡,13,155.32194933352972,2.968918563962097,3.0
乳母,13,154.99094282774837,3.5465935642949384,2.725480556997868
节度,13,151.51700790229884,2.0,3.584962500721156
从外,13,125.11258916522074,2.6031579868726,2.8453509366224368
应手,13,122.43798618367583,2.6416041678685933,2.3685225277282065
寒疝,13,105.85278544542032,2.75,2.9219280948873623
骨疽,13,105.83685016057808,2.4056390622295662,2.353533948577482
釜中,13,99.78316459289398,2.5216406363433186,2.8464393446710154
坚满,13,84.87775603523298,2.0,2.8553885422075336
疳湿,12,2658.759986343462,3.121928094887362,2.7321588913645702
帛裹,12,1966.5424242424242,3.321928094887362,2.321928094887362
狗屎,12,1469.3411320754717,2.8464393446710154,2.1556390622295662
温疫,12,713.1417582417582,3.121928094887362,2.5503407095463886
惊恐,12,696.3079399141631,2.2516291673878226,3.321928094887362
月蚀,12,484.88577566078266,2.2810361125534233,3.0957952550009344
脚疼,12,242.771662380173,2.4056390622295662,2.663532754804255
肢节,12,241.4281994047619,2.9139770731827523,2.807354922057604
长短,12,203.91484681853888,2.584962500721156,2.2810361125534233
桃叶,12,202.64137392661982,3.418295834054489,2.2516291673878226
缓急,12,159.98989214175654,2.2516291673878226,3.459431618637298
口唇,12,151.07880339890582,2.8464393446710154,2.321928094887362
良久,12,110.09412596310172,2.5216406363433186,2.584962500721156
恶物,12,107.76618739880713,2.807354922057604,2.9182958340544896
自然,12,99.65204038542747,3.584962500721156,2.321928094887362
先从,12,98.70474162515686,3.0849625007211556,2.584962500721156
土地,12,88.49440909090909,2.94770277922009,2.721928094887362
冷湿,12,87.51877367078365,3.169925001442312,2.6258145836939115
劳复,12,83.94651143989005,2.0,2.663532754804255
色青,12,83.78799909622026,2.75,2.1556390622295662
未能,12,80.26207408323542,3.0220552088742,2.4193819456463714
遗溺,11,6328.500886524823,2.321928094887362,2.5216406363433186
秫米,11,4005.91975308642,2.2359263506290326,2.0
粱米,11,3433.645502645503,2.807354922057604,2.1556390622295662
齿龈,11,2827.7080610021785,2.9219280948873623,2.6416041678685933
顽痹,11,2410.857480580885,2.0,3.169925001442312
鬼击,11,1599.1373207885304,2.2516291673878226,2.4056390622295662
猪肪,11,1442.131111111111,2.8464393446710154,2.1556390622295662
明堂,11,1364.4015672782875,2.2810361125534233,2.128085278891394
恐畏,11,1152.8664405684754,2.321928094887362,2.725480556997868
苍耳,11,899.1748331024058,2.8464393446710154,2.725480556997868
乳哺,11,864.0219075284434,2.584962500721156,2.94770277922009
变化,11,772.068894657149,2.2359263506290326,2.807354922057604
直视,11,669.8145906638517,2.321928094887362,2.9219280948873623
尸厥,11,491.36488160792953,2.75,2.5
醋渍,11,309.805963024043,2.2810361125534233,2.5216406363433186
解肌,11,304.28597612958225,2.2810361125534233,2.725480556997868
手掌,11,277.33290598290597,2.2810361125534233,2.8464393446710154
童子,11,274.5595769230769,2.1609640474436813,2.725480556997868
恶核,11,230.19780396962318,2.2359263506290326,2.584962500721156
喘咳,11,204.61330543453337,2.321928094887362,2.75
米粉,11,201.1340461800713,2.8464393446710154,2.584962500721156
圣人,11,196.6759147013445,2.845350936622437,2.4193819456463714
手臂,11,195.94172705314008,2.8453509366224368,2.128085278891394
上件,11,186.59946152237558,3.027169118440619,2.2359263506290326
任性,11,147.18657731958763,2.9219280948873623,2.321928094887362
流入,11,140.90956465096082,2.6464393446710153,2.94770277922009
色黑,11,117.29844884813829,2.0,3.321928094887362
未成,11,116.38337694521206,2.2516291673878226,2.807354922057604
神明,11,95.74747840549385,2.725480556997868,2.4193819456463714
络脉,11,93.53077054099026,2.9219280948873623,2.75
从内,11,90.32307818836317,2.1556390622295662,2.4464393446710155
反胃,11,88.77632896201366,2.0,2.8464393446710154
溪主,11,86.61710853606746,2.8453509366224368,2.25
桃根,11,85.40977506580522,2.4056390622295662,2.2516291673878226
颠倒,10,15341.820330969267,2.321928094887362,2.807354922057604
肩胛,10,3010.0139146567717,2.2359263506290326,2.5
堕落,10,2163.1966666666667,2.0,2.9219280948873623
痈疖,10,1812.7346368715084,2.2516291673878226,3.169925001442312
酢浆,10,1363.072883847931,2.446439344671015,2.25
妄言,10,936.4487734487734,2.321928094887362,2.584962500721156
肋间,10,863.2069699388135,2.2359263506290326,2.321928094887362
指端,10,522.869113322322,2.584962500721156,2.2810361125534233
卒暴,10,502.0182563626518,2.725480556997868,2.4464393446710155
四畔,10,390.18698893698894,2.2516291673878226,2.321928094887362
绢筛,10,384.84196169127677,2.0,2.0
单用,10,247.78885070637648,3.321928094887362,2.321928094887362
羊屎,10,203.39716667711403,2.807354922057604,2.5
刮取,10,176.69085315218427,2.6464393446710157,2.807354922057604
须慎,10,176.60910859833177,2.94770277922009,2.6464393446710157
转动,10,171.5347915152316,2.321928094887362,2.94770277922009
弦急,10,162.95266792215943,2.321928094887362,2.25
天医,10,137.23545085433938,2.2359263506290326,2.4056390622295662
额上,10,129.2463802752385,2.2516291673878226,2.584962500721156
日采,10,114.37517073643582,3.121928094887362,2.0464393446710156
头项,10,114.24328844291875,2.1609640474436813,2.2516291673878226
远行,10,92.74950335148422,2.584962500721156,2.5216406363433186
滞下,10,82.8324356061573,2.521640636343318,2.725480556997868
即觉,10,80.19066566164568,3.0,2.584962500721156
各三两,486,177.86466692044158,2.321928094887362,5.471326418060352
干地黄,205,403.9687207734632,3.509342739808765,2.9705730958116843
甘草各,203,89.54018065901799,2.3247830926062862,2.321928094887362
吴茱萸,164,4056.766761959215,3.67620468109136,3.4992275417233567
五味子,145,169.51730318861468,2.642973895454451,2.48345859334435
麦门冬,135,2173.878191608149,3.3643623316718188,2.886363596214804
生地黄,124,197.73108436340138,3.499339308125856,2.868507898969236
香港脚,108,2185.047138047138,2.1262275514136943,2.1868798493780877
栝蒌根,100,1173.057734716749,3.542437110623223,2.706890595608519
赤石脂,89,1333.580027707227,3.356474653799415,2.7052290027422967
柏子仁,86,1571.6390414237842,2.5743757455217997,2.2806721295208874
下一寸,84,112.4777283494136,3.329174634937183,5.053065578877496
千金翼,80,7143.68352253182,3.2594326609197974,4.277613436819113
五十壮,74,182.75943615231805,2.5216406363433186,5.029106036339291
微火煎,68,1298.2234643445518,3.539373042569686,3.6280852788913944
地黄汁,63,172.05363470327322,3.8193535534827645,2.008872193915943
赤小豆,61,586.9013936249073,3.8774784196897216,3.653756708287001
紫石英,59,2910.3512465795075,3.4841837197791885,3.4548223999466066
寸口脉,58,365.4367712307886,3.984455775432859,2.004886164091843
酒一斗,56,95.7498290732278,3.1814858646235926,2.3865692008566093
如大豆,52,169.41504740436918,2.513493416679643,2.7128754146415774
鸡子大,52,124.37044448989896,2.521782221599798,2.2318100405058887
山茱萸,50,1083.5668130436961,2.403677461028802,2.584962500721156
一方用,48,123.36450907708392,4.952591032002871,3.321928094887362
足少阳,45,698.1056368330464,2.2262696779277307,3.182005814760214
绞取汁,44,1287.8493595525888,3.8868421881310122,2.9705730958116843
天门冬,44,581.7058691710636,4.0836169753972325,3.208694969562842
铜器中,44,267.8529511087764,3.4225779953216033,3.0554564006384513
甲乙云,42,1297.639934299793,4.1916116417513765,2.0
二七枚,42,80.07602679358364,2.5216406363433186,4.3297176493718394
白石英,41,264.16066677256663,3.4045428133422924,2.94770277922009
治虚劳,41,170.6122332512568,4.261725074756385,2.0
足少阴,37,483.67341471275483,3.2361862832554125,2.969389419529156
续命汤,36,699.6129186817794,2.6635327548042547,2.98082599109033
伏龙肝,35,2852.567032967033,3.926272374139508,3.0269868333592873
足太阴,35,466.12007223624533,3.522055208874201,3.239097917988786
根白皮,35,460.2359580158859,2.991567484591735,2.585186181849639
下三寸,35,89.0448682766191,3.0,3.943289445392767
手太阴,34,501.9702884702885,3.4841837197791885,3.1746742319786416
足厥阴,32,763.8743470904142,3.4817145729860726,2.9232314287976204
腹胀满,32,266.04176381664917,2.8464393446710154,2.543582603666673
小便数,32,194.6724912116241,3.006238928653389,3.248365046750904
毒瓦斯,31,1394.1117078410311,4.095795255000932,4.023145853739675
足大趾,31,1041.5059536135846,3.6800893536948074,2.0070024854224284
外台作,31,452.12443815174396,4.396291529045929,3.906890595608518
足太阳,31,424.31724036109,3.170543891762937,3.200910279509528
小便难,31,344.15753998802495,2.807354922057604,2.359879028736861
枸杞根,30,688.9648948970203,3.2319461881351823,2.807354922057604
野狼毒,28,661.6123359245571,2.845350936622437,2.94770277922009
利小便,28,161.33941842397337,2.058813890331201,3.085055102756477
旋复花,27,4683.74578989575,2.1174924611847548,2.0588138903312014
覆取汗,27,1766.3198588709677,2.584962500721156,2.663532754804255
足阳明,27,498.9149487471526,3.506890595608519,2.9772170014624826
寒水石,26,604.8730596881162,2.6416041678685933,2.321928094887362
温酒服,26,124.24840942562592,2.611641588620618,2.1867043459100244
外台云,25,539.0741294524189,4.293660689688185,3.94770277922009
手少阴,25,413.8346852362004,3.1556390622295662,3.027169118440619
两和酒,24,162.4936463223787,2.0178941476196224,2.1471241003065313
小便利,24,138.29093007769146,2.5306390622295662,3.577819531114783
三十年,24,108.5896674335913,3.8279097821439705,2.413088436425757
蒺藜子,23,328.0452087912088,2.6464393446710157,2.321928094887362
桂枝汤,22,410.0905657125623,2.0,2.384183719779189
竹沥汤,22,239.21949666566132,2.807354922057604,3.177566232096525
宛宛中,21,337.0298496389356,2.2516291673878226,3.4585250192341497
腰脊痛,20,239.68052888166642,2.725480556997868,2.4416298737872246
脉浮大,20,100.075408268694,2.8522170014624826,2.4996981431844145
中风寒,20,91.4890107566295,2.0,2.807354922057604
心下坚,19,450.5013153087322,3.188721875540867,2.807354922057604
手阳明,19,389.21152146464647,3.0957952550009344,2.94770277922009
绵裹纳,19,362.24869263764026,2.7029043371886066,2.0
蔷薇根,18,1334.0865692096847,2.5216406363433186,2.0
蛇蜕皮,18,949.8505448040331,2.9852281360342525,2.4193819456463714
阴陵泉,18,372.92922133895223,2.0,2.2516291673878226
手太阳,18,273.13089225589226,3.5068905956085183,3.0
腰背痛,18,215.71247599349977,2.251629167387823,2.4056390622295662
升先煮,18,88.86197453101465,3.5032583347756456,2.7052290027422967
榆白皮,17,1295.7837679116749,2.7192945256669794,2.0
手小指,17,928.6450336700336,2.4591479170272446,2.375
纳汁中,17,333.46339620360294,2.0,3.459431618637298
小便涩,17,234.9172850678733,3.121928094887362,2.40400975732486
三指撮,17,170.02855821838637,2.2516291673878226,2.8962915290459277
小腹满,17,89.3991572464649,2.94770277922009,2.75
白肉际,16,595.6142947283887,3.095795255000934,3.182005814760214
捣取汁,16,214.46100462656972,2.1556390622295662,3.584962500721156
胁下痛,16,132.5640456036871,2.5216406363433186,2.751629167387823
五六日,16,83.59271737774074,3.4565647621309536,3.084962500721156
如前法,15,491.4122368620324,2.0,3.0220552088742
芜菁子,15,356.5708791208791,3.121928094887362,2.321928094887362
七八日,15,181.3663421677768,2.1280852788913944,2.792481250360578
主热病,15,160.51422211229286,2.7773627950641693,2.0
浆水服,15,89.38829201101929,2.128085278891394,2.521640636343318
手大指,14,1042.863406795225,3.321928094887362,2.2608203181716595
鸡屎白,14,347.4416719248934,3.277613436819116,2.5216406363433186
服三剂,13,117.37856526699503,2.0,3.0
桑螵蛸,12,8120.44629822732,2.4056390622295662,2.5
霍乱吐,12,230.46783071914768,2.221251836004466,2.4193819456463714
胸中满,12,140.50533152909338,2.2516291673878226,2.2516291673878226
旦服一,12,82.24300605138929,2.5220552088742005,2.0
随多少,11,792.9518467092474,2.807354922057604,2.9477027792200903
翼方无,11,280.4269720301697,2.94770277922009,2.0
手少阳,11,214.60284391534393,2.1556390622295662,2.321928094887362
根据法,11,204.16270556270555,3.169925001442312,3.169925001442312
一本作,11,145.39388569799178,3.459431618637298,2.807354922057604
累累如,10,491.4122368620324,2.8464393446710154,2.4193819456463714
脉沉细,10,289.7591141472998,2.5,2.2516291673878226
葛根汁,10,144.77289965644937,2.0,2.5216406363433186
上气喘,10,135.7086992890004,2.058813890331201,2.251629167387823
两边各,10,86.9859928959185,2.321928094887362,2.807354922057604
五劳七伤,45,338.351929092805,3.5068905956085183,2.2269156430513624
五脏六腑,39,321.84695694193647,3.891230477257489,4.51839711669891
古今录验,38,7170.817679558011,3.102741557464783,3.807763576417195
五月五日,24,338.351929092805,3.82790978214397,2.5503407095463886
妇人产后,23,314.73635711875846,2.9803419725690823,2.1416195253341384
如枣核大,21,242.00053272247823,2.0,3.4138338639736006
千金翼作,16,280.0254584681769,3.875,3.121928094887362
桑根白皮,14,1372.0063424947145,3.027169118440619,2.0
如大豆许,13,383.30154475238527,2.0,2.8453509366224368
一百二十,13,126.61094352648087,2.8150724101159437,3.027169118440619
头痛壮热,11,665.9404822986147,2.584962500721156,3.0
三百六十,11,139.35673987310884,2.2221915755066783,2.5
